accidentId;roadmain;road;rseg;rdist;rway;year;month;day;dead;injr;severlvl;poldis;disname;hour;wkday;acctype;acclass;partnum;spdlim;urbmrk;surface;brightness;weather;accloc;roadnum;municipality;munidesc;spdtype;spddiropp;spddirmeas;Urban;roadtype;avg;hevavg;rwid;X;Y;roadwork;pavement;temperature;intersection;railroad;address;privacy;wintmaint;Tienverkas;action;Luovpvm;lightown;cross-sec;coatwidth;roadcoat;vision150;vision300;vision460;frameroad
8460593;2;;;;;2017;8;2017-08-11 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;19;Perjantai;49;8;2;40;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;381623;6684151;E;1;24;2;-1;RAIKUKUJA X MARTINLAAKSONTIE            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460596;2;;;;;2017;8;2017-08-03 00:00:00;0;0;0;5500;Helsingin poliisilaitos;17;Torstai;4;3;2;40;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;384655;6672329;E;1;23;0;-1;ARKADIANKATU 31                         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460597;2;;;;;2017;8;2017-08-05 00:00:00;0;0;0;5500;Helsingin poliisilaitos;16;Lauantai;96;13;2;40;1;1;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386011;6674652;E;1;23;2;-1;KOTKANKATU X ALEKSIS KIVEN KATU         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460598;2;;;;;2017;8;2017-08-16 00:00:00;0;2;2;5500;Helsingin poliisilaitos;15;Keskiviikko;20;8;2;30;1;1;1;2;3;;91;Helsinki;-1;-1;-1;K;-1;;;;386394;6672947;E;1;23;0;-1;JOHN STENBERGIN RANTA 4                 ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460599;2;;;;;2017;6;2017-06-11 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;14;Sunnuntai;30;2;2;40;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;381463;6684041;E;1;23;5;-1;VIHERTIE + LOUHELANTIE                  ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460600;2;;;;;2017;8;2017-08-03 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;15;Torstai;49;7;2;30;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;378257;6683183;E;1;23;5;-1;MAAMIEHENTIE X MAAMIEHENPOLKU           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460601;2;;;;;2017;8;2017-08-10 00:00:00;0;2;2;5560;ItÑ-Uudenmaan poliisilaitos;13;Torstai;8;6;4;50;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;392376;6688652;E;1;23;4;-1;KOIVUKYLéNVéYLé X TALVIKKITIE           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460615;2;;;;;2017;8;2017-08-14 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;15;Maanantai;2;3;2;40;1;1;1;2;1;;92;Vantaa;-1;-1;-1;K;-1;;;;386951;6685833;E;1;22;0;-1;SILVASTINTIE 4                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460632;2;;;;;2017;8;2017-08-03 00:00:00;0;1;2;5500;Helsingin poliisilaitos;15;Torstai;16;8;2;40;1;1;1;1;2;;91;Helsinki;-1;-1;-1;K;-1;;;;390962;6684385;E;1;22;4;-1;TIKKURITIE X TIKKURIKUJA                ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460633;2;;;;;2017;8;2017-08-03 00:00:00;0;0;0;5500;Helsingin poliisilaitos;17;Torstai;99;13;1;40;1;1;1;2;5;;91;Helsinki;-1;-1;-1;K;-1;;;;394039;6676836;E;1;22;0;-1;VANHANLINNANTIE 3                       ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460634;2;;;;;2017;8;2017-08-08 00:00:00;0;1;2;5500;Helsingin poliisilaitos;17;Tiistai;15;8;2;40;1;1;1;2;2;;91;Helsinki;-1;-1;-1;K;-1;;;;385782;6675402;E;1;22;5;-1;RATAMESTARINKATU X ASEMAPééLLIKôNKATU   ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460635;2;;;;;2017;8;2017-08-14 00:00:00;0;0;0;5500;Helsingin poliisilaitos;19;Maanantai;96;13;2;30;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385025;6672786;E;4;22;0;-1;VéNRIKKI STOOLIN KATU 3                 ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460636;2;;;;;2017;8;2017-08-11 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;13;Perjantai;52;4;0;40;1;1;1;2;1;;927;Vihti;-1;-1;-1;K;-1;;;;352654;6690819;E;1;22;2;-1;VANHAN-SEPéNTIE X HUHDANMéENTIE         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460637;2;;;;;2017;8;2017-08-15 00:00:00;0;0;0;5500;Helsingin poliisilaitos;-1;Tiistai;96;13;2;-1;1;1;1;1;4;;91;Helsinki;-1;-1;-1;K;-1;;;;381051;6679969;E;1;22;0;-1;RISTIPELLONTIE 9                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460638;2;;;;;2017;8;2017-08-17 00:00:00;0;0;0;5500;Helsingin poliisilaitos;17;Torstai;8;1;1;40;1;1;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385660;6671276;E;4;22;0;-1;FREDRIKINKATU 25                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460639;2;;;;;2017;6;2017-06-06 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;21;Tiistai;96;13;2;-1;-1;1;1;1;4;;92;Vantaa;-1;-1;-1; ;-1;;;;392941;6689922;E;1;22;0;-1;SAIRAALAKATU 7-7                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460640;2;;;;;2017;8;2017-08-04 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;18;Perjantai;21;5;2;40;1;1;1;1;-1;;92;Vantaa;-1;-1;-1;K;-1;;;;395794;6686385;E;1;22;0;-1;KOLOHONGANKUJA 2                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460650;2;;;;;2017;8;2017-08-04 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;19;Perjantai;52;4;2;40;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;382069;6687614;E;1;21;5;-1;KIVISTôNKORVENTIE 6                     ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460651;2;;;;;2017;8;2017-08-08 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;13;Tiistai;41;8;2;40;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;388277;6687265;E;1;21;2;-1;SIIPITIE X LIIKELENTOTIE                ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460652;2;;;;;2017;8;2017-08-15 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;14;Tiistai;30;2;2;40;1;1;1;1;1;;543;NurmijÑrvi;-1;-1;-1;K;-1;;;;380397;6704357;E;1;21;0;-1;KAUPPANUMMENTIE                         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460653;2;;;;;2017;8;2017-08-16 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;16;Keskiviikko;2;3;2;40;1;1;1;2;1;;92;Vantaa;-1;-1;-1;K;-1;;;;382315;6682546;E;1;21;0;-1;VASKIVUORENTIE                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460654;2;;;;;2017;8;2017-08-16 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;19;Keskiviikko;69;9;2;50;1;1;1;2;2;;92;Vantaa;-1;-1;-1;K;-1;;;;395430;6680153;E;1;21;0;-1;LéNSIMéENTIE                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460655;2;;;;;2017;8;2017-08-16 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;21;Keskiviikko;7;7;2;40;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;381234;6685504;E;1;21;0;-1;OTSIKKOTIE                              ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460656;2;;;;;2017;8;2017-08-01 00:00:00;0;0;0;5500;Helsingin poliisilaitos;18;Tiistai;6;6;2;40;1;1;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386372;6673267;E;1;21;0;-1;HéMEENTIE X TOINEN LINJA                ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460675;2;;;;;2017;8;2017-08-03 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Torstai;9;1;1;40;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385182;6671806;E;1;21;0;-1;MALMINRINNE 2-4                         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460676;2;;;;;2017;8;2017-08-04 00:00:00;0;0;0;5500;Helsingin poliisilaitos;17;Perjantai;96;13;2;30;1;1;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385287;6671517;E;1;21;0;-1;LôNNROTINKATU 25                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460678;2;;;;;2017;8;2017-08-09 00:00:00;0;0;0;5500;Helsingin poliisilaitos;12;Keskiviikko;2;3;2;30;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386735;6672134;E;4;21;0;-1;MERITULLINTORI                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460679;2;;;;;2017;8;2017-08-11 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Perjantai;13;2;2;30;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;401066;6680485;K;1;21;5;-1;MASTOKUJA 1                             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460680;2;;;;;2017;8;2017-08-13 00:00:00;0;0;0;5500;Helsingin poliisilaitos;13;Sunnuntai;6;6;3;40;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;387088;6671625;E;1;21;0;-1;KANAVAKATU 3                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460681;2;;;;;2017;8;2017-08-13 00:00:00;0;0;0;5500;Helsingin poliisilaitos;15;Sunnuntai;94;13;0;40;1;1;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;393773;6676882;K;1;21;0;-1;KORSHOLMANTIE                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460682;2;;;;;2017;8;2017-08-15 00:00:00;0;0;0;5500;Helsingin poliisilaitos;14;Tiistai;2;3;3;50;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;394227;6676320;E;1;21;4;-1;MERIPELLONTIE                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460683;2;;;;;2017;8;2017-08-05 00:00:00;0;1;2;5530;LÑnsi-Uudenmaan poliisilaitos;16;Lauantai;99;13;2;50;1;1;1;1;4;;149;Inkoo;-1;-1;-1;K;-1;;;;334060;6661047;E;1;21;0;-1;URHEILUTIE                              ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460684;2;;;;;2017;8;2017-08-15 00:00:00;0;0;0;5500;Helsingin poliisilaitos;16;Tiistai;50;4;2;40;0;1;1;1;1;;91;Helsinki;-1;-1;-1;E;-1;;;;383137;6676290;E;1;21;0;-1;KORPPAANMéENTIE 21                      ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460685;2;;;;;2017;8;2017-08-15 00:00:00;0;1;2;5500;Helsingin poliisilaitos;17;Tiistai;8;6;2;60;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;395710;6677864;E;1;21;0;-1;ITéVéYLé                                ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460686;2;;;;;2017;8;2017-08-19 00:00:00;0;0;0;5500;Helsingin poliisilaitos;14;Lauantai;4;1;1;30;1;1;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385884;6670385;E;1;21;0;-1;MERISATAMANRANTA                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460687;2;;;;;2017;8;2017-08-09 00:00:00;0;0;0;5500;Helsingin poliisilaitos;13;Keskiviikko;99;13;1;40;1;-1;1;-1;-1;;91;Helsinki;-1;-1;-1;K;-1;;;;387203;6678656;E;1;21;0;-1;SILTAVOUDINTIE                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460688;2;;;;;2017;8;2017-08-02 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;20;Keskiviikko;81;13;0;-1;1;1;1;2;3;;92;Vantaa;-1;-1;-1;K;-1;;;;380935;6684374;E;3;21;0;-1;LAAJAVUORENPOLKU                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460746;2;;;;;2017;8;2017-08-09 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Keskiviikko;99;13;1;30;1;-1;1;-1;-1;;91;Helsinki;-1;-1;-1;K;-1;;;;382321;6675609;E;1;20;0;-1;LOKKALANTIE 11                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460747;2;;;;;2017;8;2017-08-11 00:00:00;0;0;0;5500;Helsingin poliisilaitos;16;Perjantai;99;13;1;30;1;-1;1;-1;-1;;91;Helsinki;-1;-1;-1;K;-1;;;;385472;6671472;E;1;20;0;-1;BULEVARDI 15                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460748;2;;;;;2017;8;2017-08-11 00:00:00;0;0;0;5500;Helsingin poliisilaitos;16;Perjantai;8;1;1;40;1;-1;1;-1;-1;;91;Helsinki;-1;-1;-1;K;-1;;;;396692;6675621;E;1;20;0;-1;KAIVONKATSOJANTIE                       ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460749;2;;;;;2017;8;2017-08-03 00:00:00;0;0;0;5500;Helsingin poliisilaitos;18;Torstai;99;13;2;-1;-1;-1;1;-1;-1;;91;Helsinki;-1;-1;-1; ;-1;;;;389708;6681203;E;1;20;0;-1;YLé-MALMIN TORI 6                       ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460750;2;;;;;2017;8;2017-08-02 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;15;Keskiviikko;96;7;2;40;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;377555;6684464;E;1;20;0;-1;TULVANIITYNTIE                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460751;2;;;;;2017;8;2017-08-08 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;19;Tiistai;20;7;2;40;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;394277;6693590;E;1;20;0;-1;ANTTILANTIE                             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460752;2;;;;;2017;8;2017-08-10 00:00:00;0;2;2;5560;ItÑ-Uudenmaan poliisilaitos;17;Torstai;30;2;2;40;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;379459;6683163;E;1;20;5;-1;LUHTITIE X LUHTIMéKI                    ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460753;2;;;;;2017;8;2017-08-13 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;5;Sunnuntai;84;13;0;40;1;1;2;2;1;;106;HyvinkÑÑ;-1;-1;-1;K;-1;;;;384060;6722332;E;1;20;0;-1;SILLANKORVANKATU                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460754;2;;;;;2017;8;2017-08-14 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;14;Maanantai;16;8;2;40;1;1;1;1;2;;106;HyvinkÑÑ;-1;-1;-1;K;-1;;;;381996;6722298;E;1;20;2;-1;UUDENMAANKATU 70                        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460756;2;;;;;2017;8;2017-08-19 00:00:00;0;1;2;5560;ItÑ-Uudenmaan poliisilaitos;15;Lauantai;97;9;2;40;1;1;1;2;3;;92;Vantaa;-1;-1;-1;K;-1;;;;391291;6685403;E;1;20;0;-1;NEILIKKATIE 10                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460758;2;;;;;2017;8;2017-08-21 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;18;Maanantai;8;6;2;40;-1;1;1;1;1;;92;Vantaa;-1;-1;-1; ;-1;;;;392666;6686051;E;1;20;0;-1;URHEILUTIE 6                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460759;2;;;;;2017;8;2017-08-30 00:00:00;0;0;0;5560;ItÑ-Uudenmaan poliisilaitos;18;Keskiviikko;6;7;2;40;1;1;1;1;1;;92;Vantaa;-1;-1;-1;K;-1;;;;391077;6687563;E;1;20;4;-1;KOIVUKYLéNTIE                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460771;2;;;;;2017;8;2017-08-06 00:00:00;0;0;0;5500;Helsingin poliisilaitos;18;Sunnuntai;7;6;2;30;1;2;1;4;1;;91;Helsinki;-1;-1;-1;K;-1;;;;384682;6674156;E;1;20;0;-1;URHEILUKATU 28                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460772;2;;;;;2017;8;2017-08-07 00:00:00;0;0;0;5500;Helsingin poliisilaitos;18;Maanantai;52;4;2;30;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386133;6671114;E;1;20;1;-1;KASARMIKATU X TARKKAMPUJANKATU          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460773;2;;;;;2017;8;2017-08-07 00:00:00;0;0;0;5500;Helsingin poliisilaitos;23;Maanantai;13;2;2;40;1;1;4;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;384405;6673333;E;1;20;0;-1;SIBELIUKSENKATU X MECHELININKATU        ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460776;2;;;;;2017;8;2017-08-09 00:00:00;0;2;2;5500;Helsingin poliisilaitos;16;Keskiviikko;69;9;2;50;1;1;1;1;2;;91;Helsinki;-1;-1;-1;K;-1;;;;393958;6676806;E;1;20;4;-1;MYLLYMESTARINTIE X VANHANLINNANTIE      ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460777;2;;;;;2017;8;2017-08-09 00:00:00;0;0;0;5500;Helsingin poliisilaitos;20;Keskiviikko;99;13;2;40;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;388805;6680482;E;1;20;0;-1;UNIKKOTIE                               ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460778;2;;;;;2017;8;2017-08-10 00:00:00;0;0;0;5500;Helsingin poliisilaitos;20;Torstai;4;3;2;40;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385150;6675219;K;1;20;4;-1;PASILANKATU X PASILAN SILTA             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460779;2;;;;;2017;8;2017-08-11 00:00:00;0;0;0;5500;Helsingin poliisilaitos;8;Perjantai;30;7;2;30;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385303;6670764;E;1;20;4;-1;TELAKKAKATU X TEHTAANKATU               ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460783;2;;;;;2017;8;2017-08-14 00:00:00;0;1;2;5500;Helsingin poliisilaitos;18;Maanantai;6;6;2;50;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385852;6677828;E;1;20;5;-1;ASESEPéNTIE X ASESEPéNKUJA              ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460785;2;;;;;2017;8;2017-08-08 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;12;Tiistai;69;9;2;40;1;1;1;1;2;;49;Espoo;-1;-1;-1;K;-1;;;;370734;6669309;E;1;20;0;-1;SOUKANTIE                               ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460786;2;;;;;2017;8;2017-08-13 00:00:00;0;0;0;5530;LÑnsi-Uudenmaan poliisilaitos;17;Sunnuntai;99;13;1;30;1;-1;1;-1;-1;;49;Espoo;-1;-1;-1;K;-1;;;;378833;6677802;E;1;20;0;-1;LEPPéVAARANKATU 3-9                     ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460787;2;;;;;2017;8;2017-08-15 00:00:00;0;1;2;5500;Helsingin poliisilaitos;19;Tiistai;13;8;2;40;1;1;1;1;2;;91;Helsinki;-1;-1;-1;K;-1;;;;384558;6674378;K;1;20;4;-1;REIJOLANKATU X URHEILUKATU              ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460788;2;;;;;2017;8;2017-08-16 00:00:00;0;0;0;5500;Helsingin poliisilaitos;15;Keskiviikko;96;13;2;40;1;-1;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;394023;6680013;E;1;20;0;-1;KONTUKUJA 2                             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460789;2;;;;;2017;8;2017-08-16 00:00:00;0;1;2;5500;Helsingin poliisilaitos;17;Keskiviikko;15;8;2;30;1;1;1;1;2;;91;Helsinki;-1;-1;-1;K;-1;;;;380987;6681001;E;1;20;2;-1;NAAPURIPELLONTIE 5                      ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460790;2;;;;;2017;8;2017-08-17 00:00:00;0;1;2;5500;Helsingin poliisilaitos;9;Torstai;41;8;2;40;1;2;1;2;2;;91;Helsinki;-1;-1;-1;K;-1;;;;386994;6674243;E;1;20;5;-1;ALEKSIS KIVEN KATU X KINAPORINKATU      ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460793;2;;;;;2017;8;2017-08-18 00:00:00;0;0;0;5500;Helsingin poliisilaitos;10;Perjantai;49;13;2;40;1;1;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;383812;6677974;E;1;20;2;-1;HUOVITIE X ILKANTIE                     ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460794;2;;;;;2017;8;2017-08-18 00:00:00;0;0;0;5500;Helsingin poliisilaitos;17;Perjantai;99;13;0;40;1;-1;1;-1;-1;;91;Helsinki;-1;-1;-1;K;-1;;;;390780;6681367;E;1;20;0;-1;ORMUSPELLONTIE 14                       ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460795;2;;;;;2017;8;2017-08-21 00:00:00;0;0;0;5500;Helsingin poliisilaitos;10;Maanantai;21;5;2;40;1;1;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;384783;6676498;E;1;20;2;-1;ILMALANRINNE X POSTINTAIVAL             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460796;2;;;;;2017;8;2017-08-02 00:00:00;0;0;0;5500;Helsingin poliisilaitos;18;Keskiviikko;99;13;1;30;1;-1;1;-1;-1;;91;Helsinki;-1;-1;-1;K;-1;;;;386916;6674134;E;1;20;0;-1;KINAPORINKATU 1                         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460797;2;;;;;2017;8;2017-08-30 00:00:00;0;0;0;5500;Helsingin poliisilaitos;14;Keskiviikko;96;13;2;40;1;1;1;2;-1;;91;Helsinki;-1;-1;-1;K;-1;;;;384145;6674343;E;1;20;0;-1;HAARTMANNINKATU 8                       ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460798;2;;;;;2017;8;2017-08-02 00:00:00;0;0;0;5500;Helsingin poliisilaitos;21;Keskiviikko;96;13;2;-1;1;1;1;1;4;;91;Helsinki;-1;-1;-1;K;-1;;;;390054;6684244;E;1;20;0;-1;TAPULIKAUPUNGINTIE 39                   ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460800;2;;;;;2017;8;2017-08-03 00:00:00;0;1;2;5500;Helsingin poliisilaitos;18;Torstai;55;8;3;40;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;394443;6679180;E;1;20;5;-1;TANHUANTIE 4 B                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460801;2;;;;;2017;8;2017-08-03 00:00:00;0;0;0;5500;Helsingin poliisilaitos;19;Torstai;96;13;2;40;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;382361;6679891;E;1;20;0;-1;KLANEETTITIE 10                         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460802;2;;;;;2017;8;2017-08-04 00:00:00;0;0;0;5500;Helsingin poliisilaitos;20;Perjantai;4;3;2;-1;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385168;6673749;E;1;20;0;-1;MéNTYNIEMENTIE                          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460803;2;;;;;2017;8;2017-08-05 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Lauantai;8;6;2;40;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385460;6675604;E;1;20;0;-1;RATAPIHANTIE 13                         ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460829;2;;;;;2017;8;2017-08-01 00:00:00;0;1;2;5500;Helsingin poliisilaitos;11;Tiistai;41;8;2;40;1;1;1;1;2;;91;Helsinki;-1;-1;-1;K;-1;;;;387119;6674321;E;1;19;4;-1;HéMEENTIE 68                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460845;2;;;;;2017;8;2017-08-05 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Lauantai;11;2;3;40;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;395723;6677675;E;1;19;5;-1;LINNAVUORENTIE 19                       ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460847;2;;;;;2017;8;2017-08-07 00:00:00;0;0;0;5500;Helsingin poliisilaitos;18;Maanantai;99;13;1;50;1;2;1;2;1;;91;Helsinki;-1;-1;-1;K;-1;;;;386783;6672770;E;1;19;0;-1;POHJOISRANTA                            ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460848;2;;;;;2017;8;2017-08-08 00:00:00;0;0;0;5500;Helsingin poliisilaitos;11;Tiistai;4;3;2;50;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385195;6674646;E;1;19;4;-1;VETURITIE X NORDENSKIôLDINKATU          ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460850;2;;;;;2017;8;2017-08-08 00:00:00;0;0;0;5500;Helsingin poliisilaitos;16;Tiistai;96;13;2;-1;1;1;1;1;4;;91;Helsinki;-1;-1;-1;K;-1;;;;382745;6678888;E;1;19;0;-1;KUPARITIE                               ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460851;2;;;;;2017;8;2017-08-09 00:00:00;0;0;0;5500;Helsingin poliisilaitos;18;Keskiviikko;49;4;2;30;1;1;1;1;1;;91;Helsinki;-1;-1;-1;K;-1;;;;385866;6673686;E;1;19;1;-1;TOINEN LINJA X WALLININKATU             ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460852;2;;;;;2017;8;2017-08-12 00:00:00;0;1;2;5500;Helsingin poliisilaitos;13;Lauantai;11;8;2;40;1;1;1;2;2;;91;Helsinki;-1;-1;-1;K;-1;;;;386383;6671536;E;1;19;4;-1;ETELéRANTA X ETELéINEN MAKASIINIKATU    ;-1;-1;-1;-1;;-1;-1;;-1;;;;
8460853;2;;;;;2017;8;2017-08-13 00:00:00;0;0;0;5500;Helsingin poliisilaitos;20;Sunnuntai;96;13;2;-1;1;1;1;2;4;;91;Helsinki;-1;-1;-1;K;-1;;;;385043;6680838;E;1;19;0;-1;PAKILANTIE 95                           ;-1;-1;-1;-1;;-1;-1;;-1;;;;
